"CWE-ID","Project Name","Method-ID","Fix Commit","Badness","Tool-ID","Tool result","Size","TP","TN","FP","FN"
"CWE-399","netty","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java$decode","8599ab5bdb761bb99d41a975d689f74c12e4892b","false","vcg","[190, Comment Indicates Potentially Unfinished Code]","254","False","True","False","False"
"CWE-399","netty","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java$checkUTF8String","8599ab5bdb761bb99d41a975d689f74c12e4892b","false","vcg","[]","9","False","True","False","False"
"CWE-399","netty","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java$checkCloseFrameBody","8599ab5bdb761bb99d41a975d689f74c12e4892b","false","vcg","[190]","31","False","True","False","False"
"CWE-1021","nifi","nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-web/nifi-jetty/src/main/java/org/apache/nifi/web/server/JettyServer.java$doFilter","dbf259508c2b8e176d8cb837177aaadbf44f0670","false","vcg","[??]","9","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/ChangeLogLevelFunction.java$getRequiredPermissions","6df14c8b1e3c644f9f810149e80bba0c2f073dab","false","vcg","[??]","3","??","??","??","??"
"CWE-287","infinispan","server/integration/endpoint/src/main/java/org/infinispan/server/endpoint/subsystem/RestConnectorResource.java$registerChildren","f2d54c4ecb75c7264d4160ca7c461135712201a9","false","vcg","[??]","4","??","??","??","??"
"CWE-755","cxf","rt/transports/http/src/main/java/org/apache/cxf/transport/https/AllowAllHostnameVerifier.java$verify","8ed6208f987ff72e4c4d2cf8a6b1ec9b27575d4","false","vcg","[??]","8","??","??","??","??"
"CWE-89","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/resources/jdbc/SimpleSearchQueryConverter.java$comparisonClause","215bd349a63edfef15a1aa07a3969c8991e34570","true","vcg","[]","42","False","False","False","True"
"CWE-20","spring-data-rest","spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/patch/PatchOperation.java$evaluateValueFromTarget","824e51a1304bbc8334ac0b96ffaef588177e6cc","true","vcg","[]","4","False","False","False","True"
"CWE-20","spring-data-rest","spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/patch/PatchOperation.java$targetListIndex","824e51a1304bbc8334ac0b96ffaef588177e6cc","true","vcg","[]","14","False","False","False","True"
"CWE-200","bc-java","core/src/main/java/org/bouncycastle/crypto/modes/GCMBlockCipher.java$init","874bab94a5baf426545948116cabe6f4ae338c20","false","vcg","[??]","97","??","??","??","??"
"CWE-200","bc-java","core/src/main/java/org/bouncycastle/crypto/modes/GCMBlockCipher.java$reset","874bab94a5baf426545948116cabe6f4ae338c20","false","vcg","[??]","31","??","??","??","??"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$recycle","b8cb9f5f91e9210ca107fd80f3e6acd47531daa7","true","vcg","[]","9","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","b8cb9f5f91e9210ca107fd80f3e6acd47531daa7","true","vcg","[190]","60","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseHeader","b8cb9f5f91e9210ca107fd80f3e6acd47531daa7","true","vcg","[190]","138","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$ChunkedInputFilter","b8cb9f5f91e9210ca107fd80f3e6acd47531daa7","true","vcg","[]","3","False","False","False","True"
"CWE-552","spring-framework","spring-websocket/src/main/java/org/springframework/web/socket/sockjs/transport/handler/AbstractHttpSendingTransportHandler.java$getCallbackParam","a95c3d820dbc4c3ae752f1b3ee22ee860b162402","true","vcg","[??]","11","??","??","??","??"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/oauth/approval/ApprovalsAdminEndpoints.java$revokeApprovals","24bc5ade80560cedb9300940d2b398163ab0dc6","true","vcg","[??]","8","??","??","??","??"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/oauth/approval/ApprovalsAdminEndpoints.java$updateClientApprovals","24bc5ade80560cedb9300940d2b398163ab0dc6","true","vcg","[??]","19","??","??","??","??"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/oauth/approval/ApprovalsAdminEndpoints.java$handleException","24bc5ade80560cedb9300940d2b398163ab0dc6","true","vcg","[??]","13","??","??","??","??"
"CWE-20","commons-fileupload","src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java$readObject","163a6061fbc077d4b6e4787d26857c2baba495d1","true","vcg","[20, 77, 502, 643]","17","True","False","False","False"
"CWE-611","camel","camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java$doProcess","3fe03e361725b66c1c3eaa40bb11577fb3dc17b","true","vcg","[??]","68","??","??","??","??"
"CWE-502","camel","components/camel-jackson/src/main/java/org/apache/camel/component/jackson/JacksonDataFormat.java$unmarshal","10f552643d7e4565104d142bbc160db5a30f9f7","true","vcg","[]","17","False","False","False","True"
"CWE-502","camel","components/camel-jackson/src/main/java/org/apache/camel/component/jackson/JacksonDataFormat.java$setEnableJacksonTypeConverter","10f552643d7e4565104d142bbc160db5a30f9f7","true","vcg","[]","2","False","False","False","True"
"CWE-20","oozie","core/src/main/java/org/apache/oozie/command/coord/CoordActionStartXCommand.java$mergeConfig","d50df341432df1049c6c85bf2dcda9eb0be04d73","true","vcg","[]","68","False","False","False","True"
"CWE-417","spring-security","web/src/main/java/org/springframework/security/web/firewall/DefaultHttpFirewall.java$isNormalized","666e356ebc479194ba51e43bb99fc42f849b6175","true","vcg","[??]","21","??","??","??","??"
"CWE-417","spring-security","web/src/main/java/org/springframework/security/web/firewall/DefaultHttpFirewall.java$getFirewalledRequest","666e356ebc479194ba51e43bb99fc42f849b6175","true","vcg","[??]","11","??","??","??","??"
"CWE-755","tomcat80","java/org/apache/catalina/servlets/WebdavServlet.java$service","25d3c0d93190ef165ecd6c744bc15b5059abfa8f","false","vcg","[??]","46","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/CreateDiskStoreFunction.java$getRequiredPermissions","aa469239860778eb46e09dd7b390aee08f152480","true","vcg","[??]","3","??","??","??","??"
"CWE-200","jetty.project","jetty-http/src/main/java/org/eclipse/jetty/http/HttpParser.java$IllegalCharacterException","3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729","true","vcg","[??]","3","??","??","??","??"
"CWE-200","tomcat80","java/org/apache/tomcat/util/net/AprEndpoint.java$run","ec10b8c785d1db91fe58946436f854dde04410fd","true","vcg","[??]","153","??","??","??","??"
"CWE-119","tomcat","java/org/apache/coyote/http11/AbstractHttp11Processor.java$addInputFilter","40e5880dfc51517334acda5f12beacdec52ca283","true","vcg","[??]","19","??","??","??","??"
"CWE-119","tomcat","java/org/apache/coyote/http11/AbstractHttp11Processor.java$initializeFilters","40e5880dfc51517334acda5f12beacdec52ca283","true","vcg","[??]","20","??","??","??","??"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-samples/src/main/java/com/googlecode/wicket/jquery/ui/samples/kendoui/editor/DefaultEditorPage.java$DefaultEditorPage","42294cc890536459b13cf16844cd65cccf66578","false","vcg","[]","26","False","True","False","False"
"CWE-203","jetty.project","jetty-jaspi/src/main/java/org/eclipse/jetty/security/jaspi/modules/DigestAuthModule.java$toString","042f325f1cd6e7891d72c7e668f5947b5457dc02","false","vcg","[??]","4","??","??","??","??"
"CWE-203","jetty.project","jetty-jaspi/src/main/java/org/eclipse/jetty/security/jaspi/modules/DigestAuthModule.java$check","042f325f1cd6e7891d72c7e668f5947b5457dc02","false","vcg","[??]","62","??","??","??","??"
"CWE-200","xstream","xstream/src/java/com/thoughtworks/xstream/io/xml/StaxDriver.java$createInputFactory","e4f1457e681e015be83c6b0b84947676980e29d","false","vcg","[??]","4","??","??","??","??"
"CWE-22","tomcat","java/org/apache/tomcat/util/http/RequestUtil.java$normalize","e1bbd13d393229e4e3724cb8a86b18a969e90fb2","false","vcg","[190]","57","False","True","False","False"
"CWE-284","tomcat","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$createServer","292d6ccdc9edbf80859929b0af070b2ea99fa688","true","vcg","[??]","48","??","??","??","??"
"CWE-284","tomcat","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$lifecycleEvent","292d6ccdc9edbf80859929b0af070b2ea99fa688","true","vcg","[??]","87","??","??","??","??"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java$openResource","da34b18cb3092df4972e2b6fa5178d1059923910","false","vcg","[190, 643, 22, Comment Indicates Potentially Unfinished Code]","46","False","False","True","False"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java$getConfigDir","da34b18cb3092df4972e2b6fa5178d1059923910","false","vcg","[190]","2","False","True","False","False"
"CWE-22","tomcat80","java/org/apache/catalina/servlets/DefaultServlet.java$serveResource","c15c2aba8eb42425f9ebcfcaef579dada38ad3a2","false","vcg","[614, Possible Race Condition, Comment Indicates Potentially Unfinished Code, 190]","347","False","True","False","False"
"CWE-502","spark","launcher/src/main/java/org/apache/spark/launcher/FilteredObjectInputStream.java$resolveClass","9952b53b57498852cba799b47f00238e52114c7c","true","vcg","[]","10","False","False","False","True"
"CWE-79","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 89, 190]","43","False","True","False","False"
"CWE-352","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[??]","43","??","??","??","??"
"CWE-22","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 89, 190]","43","False","True","False","False"
"CWE-79","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","71","False","True","False","False"
"CWE-352","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[??]","71","??","??","??","??"
"CWE-22","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$updateGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","71","False","True","False","False"
"CWE-79","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","47","False","True","False","False"
"CWE-352","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[??]","47","??","??","??","??"
"CWE-22","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addView","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","47","False","True","False","False"
"CWE-79","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","68","False","True","False","False"
"CWE-352","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[??]","68","??","??","??","??"
"CWE-22","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addGraph","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","false","vcg","[501, 190]","68","False","True","False","False"
"CWE-79","sling","bundles/extensions/xss/src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java$encodeForJSString","7d2365a248943071a44d8495655186e4f14ea294","false","vcg","[190]","3","False","True","False","False"
"CWE-502","camel","components/camel-jackson/src/main/java/org/apache/camel/component/jackson/JacksonDataFormat.java$unmarshal","d4102512147eca2af21c3b6ed63a67d852f4e66","false","vcg","[]","20","False","True","False","False"
"CWE-20","tomcat","java/org/apache/tomcat/util/net/NioEndpoint.java$processSendfile","ff8789737a0a64c12d68929497f16d8021052048","false","vcg","[643, 190]","81","False","True","False","False"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC128","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC256","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$ECB","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","9","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CBC","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$RFC5649Wrap","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$OFB","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CCM","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC128","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$Poly1305","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$GCM","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC256","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$AESGMAC","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$RFC3211Wrap","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC192","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithAESCBC","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC192","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CFB","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$AESCMAC","413b42f4d770456508585c830cfcde95f9b0e93b","false","vcg","[??]","3","??","??","??","??"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/handler/ReplicationHandler.java$DirectoryFileStream","7088137d52256354a52ed86547b9faa0e704293","false","vcg","[]","19","False","True","False","False"
"CWE-200","tomcat","java/org/apache/tomcat/util/descriptor/web/WebXmlParser.java$WebXmlParser","05c84ff8304a69a30b251f207a7b93c2c882564d","true","vcg","[??]","10","??","??","??","??"
"CWE-200","tomcat","java/org/apache/jasper/compiler/TldCache.java$TldCache","05c84ff8304a69a30b251f207a7b93c2c882564d","false","vcg","[??]","23","??","??","??","??"
